"","x"
"863",-1.4
"864",-1.25
"865",-1.65
"866",-3.1
"867",-2.6
"868",-1.95
"869",-3.45
"870",-2.4
"871",-4
"872",-2.1
"873",-1.4
"874",-2.5
"875",-2.1
"876",-1.4
"877",-1.85
"878",-1.95
"879",-2.4
"880",-2.1
"881",-2.15
"882",-1.4
"883",-1.75
"884",-3.05
"885",-2.3
"886",-1.6
"887",-1.65
"888",-1.35
"889",-1.75
"890",-1.4
"891",-1.55
"892",-1.8
"893",-1.75
"894",-4
"895",-2.35
"896",-1.1
"897",-1.3
"898",-1.5
"899",-2.6
"900",-1.7
"901",-4
"902",-2.1
"903",-1.5
"904",-1.25
"905",-1.85
"906",-1.9
"907",-1.1
"908",-1.6
"909",-2.65
"910",-1.4
"911",-1.45
"912",-1.35
"913",-1.5
"914",-1.5
"915",-1.85
"916",-1.75
"917",-2.55
"918",-2
"919",-2
"920",-2.45
"921",-1.15
"922",-2.3
"923",-2
"924",-1.75
"925",-1.55
"926",-1.45
"927",-1.9
"928",-1.85
"929",-0.7
"930",-2.2
"931",-1.2
"932",-2.6
"933",-4
"934",-1.65
"935",-0.85
"936",-1.55
"937",-1.9
"938",-1.45
"939",-1.5
"940",-1.3
"941",-1.6
"942",-3.85
"943",-1.8
"944",-1.2
"945",-1.1
"946",-1.65
"947",-2.15
"948",-1.5
"949",-1.45
"950",-1.7
"951",-1.9
"952",-1.8
"953",-2.15
"954",-1.55
"955",-2.5
"956",-3.15
"957",-1.65
"958",-1.9
"959",-1.85
"960",-1.35
"961",-2.2
"962",-2.95
"963",-1.4
"964",-1.9
"965",-2.95
"966",-1.35
"967",-2.2
"968",-2.2
"969",-2.7
"970",-1.15
"971",-1.85
"972",-1.65
"973",-1.8
"974",-1.8
"975",-2.2
"976",-1.2
"977",-1.8
"978",-1.2
"979",-1.5
"980",-1.5
"981",-0.95
"982",-1.7
"983",-2.45
"984",-1.7
"985",-2.6
"986",-1.8
"987",-3.7
"988",-2.5
"989",-2.7
"990",-1.1
"991",-2.55
"992",-2.05
"993",-0.95
"994",-1.75
"995",-1.2
"996",-1.9
"997",-1.1
"998",-2.55
"999",-3.1
"1000",-3.2
